"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kt1_0064";"Salam. Sarten oja nurmoos.";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"69";"3/4";"F";"-()";"";"";"";"";"";"";"";"+7+0+0+0-4+4+3+0+2+0-2+0+2+2+1+0+2+2-4+2-2-1-2-2+2-2-2-1+1-1-2-5+7+0+0+0-4+4+3+0+2+0-2+0+2+2+1-1+1+2+2-4+0-1+1+2+0-3+0+1-15+7+0+0+0-4+4+3+0+2+0-2+0+2+2+1+0+2+2-4+2-2-1-2-2+2-2-2-1+1-1-2-5+7+0+0+0-4+4+3+0+2+0-2+0+2+2+1-1+1+2+2-4+0-1+1+2+0-3+0+1+2-3+1-5+4-4+4+3-3-4+4+3-3-4+4+3-3-4+4+0+1-3+3-3+3+4-4-3+3+4-4-3+3+4-4-3+2-4+2+2+1+0+2+2-4+0-1+1+2+2-2-3+3-2+2-3+1-5+4-4+4+3-3-4+4+3-3-4+4+3-3-4+4+0+1-3+3-3+3+4-4-3+3+4-4-3+3+4-4-3+2-4+2+2+1+0+2+2-4+0-1+1+2+2-2-3+3-2";"urrrduururdruuuruududdddudddudddurrrduururdruuuduuudrduurdrudurrrduururdruuuruududdddudddudddurrrduururdruuuduuudrduurdruudududuudduudduuddurududuudduudduudduduuuruudrduuuddududududuudduudduuddurududuudduudduudduduuuruudrduuuddud"
"kt1_0065";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"70";"3/4";"C";"-()";"";"";"";"";"";"";"";"+1+2+2-2-2-1+1+7+0-2+2+0-2+0-1-2-3+1+0+2+2-2-2-1+1+7+0-2+2-2+0-1-2+5-3-2+3-1-2-2+4+0-2-2-1+0+1-12+11+1+2+2-2-2-1+1+7+0-2+2+0-2+0-1-2-3+1+0+2+2-2-2-1+1+7+0-2+2-2+0-1-2+5-3-2+3-1-2-2+4+0-2-2-1+0+1-12+11+1+4+0-2-2-1+1+2+2+0-2-10-2+3-1-2+9+1+4+0-2-2-1+1+2+2+0-2-10-2+3-1-2+0+2+15-3+0-2-2+4-2-2-1+1-12+11+1+4+0-2-2-1+1+2+2+0-2-10-2+3-1-2+9+1+4+0-2-2-1+1+2+2+0-2-10-2+3-1-2+0+2+15-3+0-2-2+4-2-2-1+1-12";"uuuddduurdurdrddduruuddduurdudrdduddudddurdddruduuuuddduurdurdrddduruuddduurdudrdduddudddurdddruduuurddduuurdddudduuurddduuurddduddruudrdduddduduuurddduuurdddudduuurddduuurddduddruudrddudddud"
"kt1_0066";"Jadob Könni";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"71";"3/4";"C";"-()";"";"";"";"";"";"";"";"+5+0-2+2+2-4+0-1+1+2-3-2+0+5+0+0-2+2+2-4+0-1+1+2-2-1-2+0+5-2-1+3-2-1+1-3+2-4+2+2+1+0-1-2+3-1-2-2-1+1-12+14+5+0-2+2+2-4+0-1+1+2-3-2+0+5+0+0-2+2+2-4+0-1+1+2-2-1-2+0+5-2-1+3-2-1+1-3+2-4+2+2+1+0-1-2+3-1-2-2-1+1-12+12-17+0+0+5+0+4+0+3+0+0+5+4+3+0-3+0+1-1-2+0+2-4+2+2+1+0-1-2+3-1-2-2-1+1-12+12-17+0+0+5+0+4+0+3+0+0+5+4+3+0-3+0+1-1-2+0+2-4+2+2+1+0-1-2+3-1-2-2-1+1-12";"urduudrduuddrurrduudrduudddrudduddududuuurddudddduduurduudrduuddrurrduudrduudddrudduddududuuurdduddddududrrurururruuurdruddruduuurdduddddududrrurururruuurdruddruduuurdduddddud"
"kt1_0067";"Mickell Bringar";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"72";"3/4";"C";"-()";"";"";"";"";"";"";"";"+1+2+0+2-2-2+0-1+0+3-2-1-2-2-1+1+2+2+1-1-2-2-1+1-5-3-4+0+19+0+2-2-2+2-2-1-2+2+3-2-1-2-2-1+1+0+2+2+1-1-2-2-1+3-2+4+1+2+0+2-2-2+0-1+0+3-2-1-2-2-1+1+2+2+1-1-2-2-1+1-5-3-4+0+19+0+2-2-2+2-2-1-2+2+3-2-1-2-2-1+1+0+2+2+1-1-2-2-1+3-2-12-1+1+2-2+2+2-2+2+1-1+1+2+2+2+0+1-1+1+2+0+2+1-1-2-2-1+1-5-3-4+0-1+1+2-2+2+2-2+2+1-1+1+2+2+2+0+1+0+0+2+0+2+1-1-2-2-1+3-2-12-1+1+2-2+2+2-2+2+1-1+1+2+2+2+0+1-1+1+2+0+2+1-1-2-2-1+1-5-3-4+0-1+1+2-2+2+2-2+2+1-1+1+2+2+2+0+1+0+0+2+0+2+1-1-2-2-1+3-2";"uuruddrdruddddduuuuddddudddrurudduddduuddddduruuudddduduuuruddrdruddddduuuuddddudddrurudduddduuddddduruuudddduddduuduuduuduuuuruduuruuddddudddrduuduuduuduuuururruruudddduddduuduuduuduuuuruduuruuddddudddrduuduuduuduuuururruruuddddud"
"kt1_0068";"Kirckoherra Wegelius";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"73";"3/4";"C";"-()";"";"";"";"";"";"";"";"-3+3+5-1-2-2+2+2-2-4+4-4+4+3+0-1-2-2+2+2+1+2+2+1-3+2-4+4+1-3+2-9-3+3+5-1-2-2+2+2-2-4+4-4+4+3+0-1-2-2+2+2+1+2+2+1-3+2-4+4+1-3+2+3-2-1+1+2+2-2-2-1+1-8+8+0-3+2-2-2-1-2-2+2+2+1+2+2+1-3+2-4+4+1-3+2-9+2+2+1+2+2+1-3+7-2-2-1-2-2-1+3+0-2+0+7-2-1+1+2+2-2-2-1+1-8+8+0-3+2-2-2-1-2-2+2+2+1+2+2+1-3+2-4+4+1-3+2-9+2+2+1+2+2+1-3+7-2-2-1-2-2-1+3+0-2+0";"duuddduudduduurddduuuuuududuududduuddduudduduurddduuuuuududuuduudduuudddudurduddddduuuuuududuududuuuuuududdddddurdrudduuudddudurduddddduuuuuududuududuuuuuududdddddurdr"
"kt1_0069";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"74";"3/4";"d";"-()";"";"";"";"";"";"";"";"+0+0+7+5-2-2-1-2-2-1-2+0+0+0+7+1-1-2-2-1-2+12-1+1+2+3-2+4-2+3-3+3-3+3-3-3-3+1-12+0+0+7+5-2-2-1-2-2-1-2+0+0+0+7+1-1-2-2-1-2+12-1+1+2+3-2+4-2+3-3+3-3+3-3-3-3+1-5+0+0+7+5-2-2-1-2-1-2-2+0+0+0+7+1-1-2-1-2-2+0+4-4+2+3-3+2+3-3+1-3-3+1+0+0+0+0+0+7+5-2-2-1-2-1-2-2+0+0+0+7+1-1-2-1-2-2+0+4-4+2+3-3+2+3-3+1-3-3+1+0+0+5+0+0+0+5-2-1-2-1+0+0+0+6-2-1-2+0+0+0+0+5-2-1-2-1+0+0+0+6-2-1-2+0-1+1+2+3-2+4-2+3-3+3-3+3-3-3-3+1+0+0+0+0+5-2-1-2-1+0+0+0+6-2-1-2+0+0+0+0+5-2-1-2-1+0+0+0+6-2-1-2+0-1+1+2+3-2+4-2+3-3+3-3+3-3-3-3+1";"rruudddddddrrruuddddduduuudududududddudrruudddddddrrruuddddduduuudududududddudrruudddddddrrruudddddruduuduududdurrrrruudddddddrrruudddddruduuduududdurrurrruddddrrrudddrrrruddddrrrudddrduuudududududddurrrruddddrrrudddrrrruddddrrrudddrduuudududududddu"
"kt1_0070";"Lampaan bolska";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"75";"3/4";"C";"-()";"";"";"";"";"Yxi kaxi kolme neljä, anna iloinen olla koska suru tule, anna hänen mennä. Barmat ne laulaa, neljä hijrtä hyppele, kissi lyöpi Trummun päälle , koko maajlma pauhaa";"Menee d-mollissa.";"";"+0+0-1+0+1+0+0+2+0+1+0+0-1+0-2+0-1+1+0+0+0+0-1+0+1+0+0+2+0+1+0+0-1+0-2+0-1+1+0+0+3-3+0+3-3+0+3-3-1+3-3+0+3-3+0+3-3+1+3-3+0+3-3+0+3-3+2+3-3+0+3-3+0+3-3+1+4-4+0+4-4+0+4-4-1+3-3+0+3-3+0+3-3-2+3-3+0+3-3-1+3-3+1+0+0+3-3+0+3-3+0+3-3-1+3-3+0+3-3+0+3-3+1+3-3+0+3-3+0+3-3+2+3-3+0+3-3+0+3-3+1+4-4+0+4-4+0+4-4-1+3-3+0+3-3+0+3-3-2+3-3+0+3-3-1+3-3+1+0+0+0-1+1+0-1+1-3-2+0-1+1-1+1-1+1+2+2-4+5+0-1+1+0-1+1+3-1-2-1+0-2+2+0-2+2+1+2+1+0-1+1+0-1+1+2+2-8+0+3-3+0+3-3-2-2+5+0-1+1-1-2-2+2+2+1-5-4+4-7+12+0-1+1+0-1+1-3-2+0-1+1-1+1-1+1+2+2-4+5+0-1+1+0-1+1+3-1-2-1+0-2+2+0-2+2+1+2+1+0-1+1+0-1+1+2+2-8+0+3-3+0+3-3-2-2+5+0-1+1-1-2-2+2+2+1-5-4+4-7+12-1+1+2+1-1+1+2+2-4-1-2-1-2+2+1+2-2+2+3-2-1-2-1+1-1+1+2+1-1+1+2+2-4-1-2+2-2+2+1+2-2+2+2+2-4-2-1+1-1+1+2+2-2+2+2+3-5-2-2-1-2+2+1+2-2+2+2+2-4-2-1-2-1+1+2+1-1+1+2+2-4-1-2+9-4-3-3+1-12+12-1+1+2+1-1+1+2+2-4-1-2-1-2+2+1+2-2+2+3-2-1-2-1+1-1+1+2+1-1+1+2+2-4-1-2+2-2+2+1+2-2+2+2+2-4-2-1+1-1+1+2+2-2+2+2+3-5-2-2-1-2+2+1+2-2+2+2+2-4-2-1-2-1+1+2+1-1+1+2+2-4-1-2+9-4-3-3+1-12";"rrdrurrururrdrdrdurrrrdrurrururrdrdrdurrudrudruddudrudruduudrudruduudrudruduudrudruddudrudruddudruddudurrudrudruddudrudruduudrudruduudrudruduudrudruddudrudruddudruddudurrrdurduddrdududuuudurdurduudddrdurduuuurdurduuudrudrudddurduddduuuddudurdurduddrdududuuudurdurduudddrdurduuuurdurduuudrudrudddurduddduuuddududuuuduuuddddduuuduudddduduuuduuuddduduuuduuuddduduuuduuuddddduuuduuuddddduuuduuudddudddududuuuduuuddddduuuduudddduduuuduuuddduduuuduuuddduduuuduuuddddduuuduuuddddduuuduuudddudddud"
"kt1_0071";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"77";"3/4";"G";"-()";"";"";"";"";"";"";"";"+0+4-2-2-1+1-1-2-2+2+3-1-2-2+5+0+4-2-2-1+1-1-2-2+0+5+0+4-2-2-1+1-1-2-2+2+3-1-2-2+5+0+4-2-2-1+1-1-2-2+0+0+2+2+1-1-2-2-2+2-2-1-2+2+1-3+2-4+7+2+2-2-2-2+2-2-1-2+2+1-1-2+2-4+7+5-1+1+0-5-3-4+9-4-3-3+1-12+19+2+2+1-1-2-2-2+2-2-1-2+2+1-3+2-4+7+2+2-2-2-2+2-2-1-2+2+1-1-2+2-4+7+5-1+1+0-5-3-4+9-4-3-3+1-12";"ruddduddduudddurudddudddruruddduddduudddurudddudddrruuudddduddduududuuuddduddduudduduudurddduddduduuuudddduddduududuuuddduddduudduduudurdddudddud"
"kt1_0072";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"77";"3/4";"C";"-()";"";"";"";"";"";"Menee d-mollissa.";"";"+4+0+3+1-1+3-2-1-2+0-1+0-4+0+4+0+1+2+1+0+2-2+2+2-12+4+0+3+1-1+3-2-1-2+0-1+0-4+0+4+0+1+2+1+0+2-2+2+2-4+2-2-1+1+0+2+2+2-2-2-2-1+0+1+2+2-2-2-1+1+2+2+2-2-2-2-1+1+2+2+2-2+0-2-2+0-1-2+0+3-1-2-1+1-12+14+1-1-2+0-1+1-12+14+1-3+2-2-1+1+3+2-2-1+1+0+2+2+2-2-2-2-1+0+1+2+2-2-2-1+1+2+2+2-2-2-2-1+1+2+2+2-2+0-2-2+0-1-2+0+3-1-2-1+1-12+14+1-1-2+0-1+1-12+14+1-3+2-2-1+1";"uruududddrdrdruruuuruduuduruududddrdrdruruuuruduududduruuuddddruuuddduuuudddduuuudrddrddruddduduuddrduduududduuudduruuuddddruuuddduuuudddduuuudrddrddruddduduuddrduduududdu"
"kt1_0073";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"78";"3/4";"Bb";"-()";"";"";"";"";"";"";"";"+0-2+0-1-2-2+9+0+0+2+1-3-5+0-2+2+1-1-2-2-1+1+2-3+1-12+19+0-2+0-1-2-2+9+0+0+2+1-3-5+0-2+2+1-1-2-2-1+1+2-3+1-12+0+12+2+2-2-2-1-2+0-4-1+1+2+2-2-2-1-4+17-1-2-2-1+1+2-3+1-12+0+12+2+2-2-2-1-2+0-4-1+1+2+2-2-2-1-4+17-1-2-2-1+1+2-3+1-12";"rdrdddurruuddrduudddduududurdrdddurruuddrduudddduududruuuddddrdduuuddddudddduududruuuddddrdduuuddddudddduudud"
"kt1_0074";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"79";"3/4";"G";"-()";"";"";"";"";"";"";"";"-1+1+2+2-2+2+1+2+2+2+1-1-2-2-2-1-2-2-1+1+2+2-2+2+1+2+2+2+1-1-2-2-12+5-1+1+2+2-2+2+1+2+2+2+1-1-2-2-2-1-2-2-1+1+2+2-2+2+1+2+2+2+1-1-2-2-12+17-5+9-9+5-5+4-4+7-7+4-4+5-5+0+9-9+0+5-5+0+4-4+0+7-7+0+4-4+0+5-1-2-2-2-1-2-2-1+1+2-3+1-5-3+3-7+24-5+9-9+5-5+4-4+7-7+4-4+5-5+0+9-9+0+5-5+0+4-4+0+7-7+0+4-4+0+5-1-2-2-2-1-2-2-1+1+2-3+1-5-3+3-7";"duuuduuuuuudddddddduuuduuuuuudddduduuuduuuuuudddddddduuuduuuuuuddddudududududududrudrudrudrudrudrudddddddduududdududududududududrudrudrudrudrudrudddddddduududdud"
"kt1_0075";"Pulkilan plotim polska";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"79";"3/4";"A";"-()";"";"";"";"";"";"";"";"+3+5-5-3+3+5-5-3+3+5-5-3+20+0-5-2-1+1+2-2-1-2+2-2-2-1+0+1+2-2-1-2-2-3+3+5-5-3+3+5-5-3+3+5-5-3+20+0-5-2-1+1+2-2-1-2+2-2-2-1+1+2-3+1-12+4+3+5-5-3+3+5-5-3+3+5-5-3+20+0-5-2-1+1+2-2-1-2+2-2-2-1+0+1+2-2-1-2-2-3+3+5-5-3+3+5-5-3+3+5-5-3+20+0-5-2-1+1+2-2-1-2+2-2-2-1+1+2-3+1-12+16+3-2-1-2+2-2-2-1+0+1+2-2-1-2-2+9+3-3+1-1-2+2-2-2-1+1+2-3+1-12+16+3-2-1-2+2-2-2-1+0+1+2-2-1-2-2+9+3-3+1-1-2+2-2-2-1+1+2-3+1-12";"uudduudduuddurddduudddudddruuddddduudduudduuddurddduuddduddduududuuudduudduuddurddduudddudddruuddddduudduudduuddurddduuddduddduududuudddudddruudddduududduddduududuudddudddruudddduududduddduudud"
"kt1_0076";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"80";"3/4";"C";"-()";"";"";"";"";"";"";"";"-1+1+2-2-1+1+2-2-5-3+3+0-2+0-1+15+2-4+2+2-4+2-7+4-2-2-1+0+1+7+2-4+2+2-4+2-7+4-2-2-1+1-5-2+2+2-2+10+0-1-4-1+1+2-2-1-2-2-2+16-17+15-17+15-1-2-2-1+0+1+0-1+1+2-2-1+1+2-2-5-3+3+0-2+0-1+15+2-4+2+2-4+2-7+4-2-2-1+0+1+7+2-4+2+2-4+2-7+4-2-2-1+1-5-2+2+2-2+10+0-1-4-1+1+2-2-1-2-2-2+16-17+15-17+15-1-2-2-1+0+1+7-1+1+2-2-1+1+2-2-1+1-5-3+3+0-3+0-4-5+5+4+3+0+4+3+2-2-2+4-2-2-1+0+1+0+0-2-1+1+2-2-1+1+2-7-2-1+12+0-2-1+1+2-2-1+1+2-7-2-1+1-1+1+2-2-1+1-5+5+5-3-3+0+1-12+12+0-1-2+2+0+1+7-2-3-3+0+1-7+16-2-2-1-2-2-1-2-2-2-1+8-10+9+0+1+7-1+1+2-2-1+1+2-2-1+1-5-3+3+0-3+0-4-5+5+4+3+0+4+3+2-2-2+4-2-2-1+0+1+0+0-2-1+1+2-2-1+1+2-7-2-1+12+0-2-1+1+2-2-1+1+2-7-2-1+1-1+1+2-2-1+1-5+5+5-3-3+0+1-12+12+0-1-2+2+0+1+7-2-3-3+0+1-7+16-2-2-1-2-2-1-2-2-2-1+8-10+9+0+1-8-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+17-1-2+0-2-2-1+17-2-2-1-2-2-1-2-2-3-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+9+5-2+2+0-2-2-1-2+15-1-2-2-1+0+1-8-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+17-1-2+0-2-2-1+17-2-2-1-2-2-1-2-2-3-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+9+5-2+2+0-2-2-1-2+15-1-2-2-1+0+1-17+19+0+0+2+1-3-19+2+2+1+2-7+0+21+0+0+1+2-3-21+2+2+1+2-7+9-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+9+5-2+2-2+14+0-4-1-2-2-1+0+1-17+19+0+0+2+1-3-19+2+2+1+2-7+0+21+0+0+1+2-3-21+2+2+1+2-7+9-2+2+1-1-9+7-7+10-1+1+2-2-10+9-9+9+5-2+2-2+14+0-4-1-2-2-1+0+1";"duudduudddurdrduuduudududddruuuduudududddudduudurddduudddddudududdddrurduudduudddurdrduuduudududddruuuduudududddudduudurddduudddddudududdddruuduudduudduddurdrdduuuruuuddudddrurrdduudduudddurdduudduuddduduudduduuddrudurdduruudddrududddddddddduduruuduudduudduddurdrdduuuruuuddudddrurrdduudduudddurdduudduuddduduudduduuddrudurdduruudddrududdddddddddudurudduuddududuuddududdrdddudddddddddduuddududuudduduudurdddduddddrudduuddududuuddududdrdddudddddddddduuddududuudduduudurdddduddddrudurruudduuuudrurruudduuuududuuddududuudduduududurdddddrudurruudduuuudrurruudduuuududuuddududuudduduududurdddddru"
"kt1_0077";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"83";"3/4";"D";"-()";"";"";"";"";"";"";"";"+0-5+9+0-4+2-2+0-1+1-5+9-2+0-2+2+0-2-1+1+2-3-4+9-2+2+1-3+0+2-4+0-5+9+0-4+2-2+0-1+1-5+9-2+0-2+2+0-2-1+1+2-3-4+9-2+2+1-3+0+2-9+5-5+4-2+0-2+2+3-3-4+4+5-5+3-1+0-2+2+3-3+0-4+5+0-1+1+0+2+0+2-2+0-2+2+0+2+0+1+4-2+0-2-1+0-2-2+0-1+1+2-3+0+1-5+5-5+4-2+0-2+2+3-3-4+4+5-5+3-1+0-2+2+3-3+0-4+5+0-1+1+0+2+0+2-2+0-2+2+0+2+0+1+4-2+0-2-1+0-2-2+0-1+1+2-3+0+1+4+0+1-1-2-2-1+1+2-2+9+0+2+1-5-2+0-1+0-2+2+0+1-1-2-2-1+1+2-2+9+0+2+1-5-2+0-1+0-2+0+0-2+2+0-2+0+2+2+0-2+2+0-2+0+2+5+3-1+1-5+5-1+1-5-2-1-2-2-1+0+1+2+0-2+2+0-2+0+2+2+0-2+2+0-2+0+2+5+3-1+1-5+5-1+1-5-2-1-2-2-1+0+1";"rdurdudrdududrdurdduudduduudrudrdurdudrdududrdurdduudduduudrudududrduudduududrduudrdurdururudrdururuudrddrddrduudrudududrduudduududrduudrdurdururudrdururuudrddrddrduudruurudddduuduruuddrdrdurudddduuduruuddrdrdrrdurdruurdurdruuududududdddddruurdurdruurdurdruuududududdddddru"
"kt1_0078";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"84";"3/4";"D";"-()";"";"";"";"";"";"";"";"+2+0-2+2-2+2-2-1+1-3-2+2+2-4+0+2+2+1+2+0+2-2+2-2+2+1-1+1+2-3-2-2-1-2+2+1+4-2-2-1+1-12+12+2+0-2+2-2+2-2-1+1-3-2+2+2-4+0+2+2+1+2+0+2-2+2-2+2+1-1+1+2-3-2-2-1-2+2+1+4-2-2-1+1-12+16-2+2+1-1-2+2-4+2-2-1-2+2+1+2+2+1+2+0-2+2+0-2+2+2-2-2-1-2+0-2-1-2+2+1+4-2-2-1+1-12+16-2+2+1-1-2+2-4+2-2-1-2+2+1+2+2+1+2+0-2+2+0-2+2+2-2-2-1-2+0-2-1-2+2+1+4-2-2-1+1-12";"urdududdudduudruuuurududuuduuddddduuuddduduurdududdudduudruuuurududuuduuddddduuudddududuuddududdduuuuuurdurduuddddrddduuudddududuuddududdduuuuuurdurduuddddrddduuudddud"
"kt1_0079";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"85";"3/4";"F";"-()";"";"";"";"";"";"";"";"+2+2+1+2+2+2+1+4-2+3-6+3-2-1+1+2-2-3+0+8-8-2+0+9-9-2+0+9-9-1+3+5+4-2-2-1-2-2+5+4-12+3+5-1+1+2+2-4-1+3-8+3-2+7-2+0-1-2-2+2+0+2+1-1+1+2+2-4-1-2-2-1+1-12+5+2+2+1+2+2+2+1+4-2+3-6+3-2-1+1+2-2-3+0+8-8-2+0+9-9-2+0+9-9-1+3+5+4-2-2-1-2-2+5+4-12+3+5-1+1+2+2-4-1+3-8+3-2+7-2+0-1-2-2+2+0+2+1-1+1+2+2-4-1-2-2-1+1-12+12-1+1+2-2+0-3+1+2-3+1+6+3-2-1+1+2-12+2+1+2-2+0-3+2+1-1+3+5+4-2-2+0-12+4+3+4+1-5+9-4-1+1+2+0+2+1+0-3-2-1-2-2+5+0-1-2+0-2-2+0-1-2-2+2+2-4+0+7-1+1+2-2+0-3+1+2-3+1+6+3-2-1+1+2-12+2+1+2-2+0-3+2+1-1+3+5+4-2-2+0-12+4+3+4+1-5+9-4-1+1+2+0+2+1+0-3-2-1-2-2+5+0-1-2+0-2-2+0-1-2-2+2+2-4+0";"uuuuuuuudududduuddruddruddrudduuuddddduuduuduuuddudududrddduruuduuuddddduduuuuuuuuudududduuddruddruddrudduuuddddduuduuduuuddudududrddduruuduuudddddududuudrduuduuudduuduuudrduuduuuddrduuuududduuruurdddddurddrddrddduudruduudrduuduuudduuduuudrduuduuuddrduuuududduuruurdddddurddrddrddduudr"
"kt1_0080";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"86";"3/4";"d";"-()";"";"";"";"";"";"";"";"+1+4+0+1-1-2+2+0-2-2-1+1+2+2+0+1-1-2+2-2-2-1+0+1+0+0-1+1+2+2+0+1-1-2+2+1-1-2-2-1+1+2-2-5+5-1+1+2+2+0+1-1-2+2-2-2-1+0+1-1+1+4+0+1-1-2+2+0-2-2-1+1+2+2+0+1-1-2+2-2-2-1+0+1+0+0-1+1+2+2+0+1-1-2+2+1-1-2-2-1+1+2-2-5+5-1+1+2+2+0+1-1-2+2-2-2-1+0+1+0+2-2-1+1+2-2-1+1+2+2-2-2+2+0-2+2-2+2-2-1+1+2-2-1+1+2+2-2-2-1-2+0-1+0-4+0+4+0+1+2+1-1+1+2+3-1-2+2-7+2+1+4-4-3+3+4-4-3+2+3-3-3+1+0+3+2-2-1+1+2-2-1+1+2+2-2-2+2+0-2+2-2+2-2-1+1+2-2-1+1+2+2-2-2-1-2+0-1+0-4+0+4+0+1+2+1-1+1+2+3-1-2+2-7+2+1+4-4-3+3+4-4-3+2+3-3-3+1+0+3-1-2-1+1+2+1+2-2-1-2-1+1+3-1+1-1-2+2+1+2+2+1-1-2+2+0-4+2-3+1+2-3+1+2+2-2-2+2+0-2+2-2+2-2-1+1+2-2-1+1+2+2-2-2-1-2+0-1+0-4+0+4+0+1+2+1-1+1+2+3-1-2+2+0-7+2+1+4-4-3+3+4-4-3+2+3-3-3+1-12+15-1-2-1+1+2+1+2-2-1-2-1+1+3-1+1-1-2+2+1+2+2+1-1-2+2+0-4+2-3+1+2-3+1+2+2-2-2+2+0-2+2-2+2-2-1+1+2-2-1+1+2+2-2-2-1-2+0-1+0-4+0+4+0+1+2+1-1+1+2+3-1-2+2+0-7+2+1+4-4-3+3+4-4-3+2+3-3-3+1-12";"uuruddurddduuuruddudddrurrduuurudduudddduudduduuuruddudddruduuruddurddduuuruddudddrurrduuurudduudddduudduduuuruddudddrurudduudduuuddurdududduudduuuddddrdrdruruuuduuudduduuudduudduudduruudduudduuuddurdududduudduuuddddrdrdruruuuduuudduduuudduudduudduruddduuuudddduududduuuuuddurduduuduuuddurdududduudduuuddddrdrdruruuuduuuddurduuudduudduuddududdduuuudddduududduuuuuddurduduuduuuddurdududduudduuuddddrdrdruruuuduuuddurduuudduudduuddud"
"kt1_0081";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"87";"3/4";"d";"-()";"";"";"";"";"";"";"";"-1-2+7-4+2-2-1-2-1+1-1-3-1-3+1+3+0-3+0-3+1-1-2-1+1+2-7+12+4+0+3+1+0-1-2-1+0+1-1-4-4+16-17+15-17+15+0-1-2-1+1-12+15-1-2+7-4+2-2-1-2-1+1-1-3-1-3+1+3+0-3+0-3+1-1-2-1+1+2-7+12+4+0+3+1+0-1-2-1+0+1-1-4-4+16-17+15-17+15+0-1-2-1+1-12+14+1+2+2-2-2-1+1+4-2+2-2-3+1-5+5+4+1-1+0-2-2-1-2+3-1-2-1+1+2-3-4-4+16-17+15-17+15+0-1-2-1+1-12+14+1+2+2-2-2-1+1+4-2+2-2-3+1-5+5+4+1-1+0-2-2-1-2+3-1-2-1+1+2-3-4-4+16-17+15-17+15+0-1-2-1+1-12";"ddududdddudddduurdrduddduuduuruurdddrudddududurdddududdududdddudddduurdrduddduuduuruurdddrudddududurddduduuuuddduududduduuudrdddduddduudddududurddduduuuuddduududduduuudrdddduddduudddududurdddud"
"kt1_0082";"";"Kansantanssit";"Nuotti-kirja";"";"Samuel Rinda-Nickola";"1809";"88";"3/4";"G";"-()";"";"";"";"";"";"";"";"+4+7+1-1+1-1-2-2+2+2+1+2-3-4+4-11+4+7+1-1+1-1-2-2+2+2+1+2-3-4+4-6+0-1+1+4+2-2-2-2+0-1+3+0-3-4+2+2+1-1-2+5-3-4-12+17+0-1+1+4+2-2-2-2+0-1+3+0-3-4+2+2+1-1-2+5-3-4-12";"uuududdduuuudduduuududdduuuuddudrduuudddrdurdduuuddudddurduuudddrdurdduuudduddd"
